uid,eventType,datetime,home_stay
u31,HomeMobility,2013-04-25 20:58:57,True
u31,HomeMobility,2013-04-25 21:18:57,True
u31,HomeMobility,2013-04-25 21:38:57,True
u31,HomeMobility,2013-04-25 21:58:58,True
u31,HomeMobility,2013-04-25 22:18:57,True
u31,HomeMobility,2013-04-25 22:38:57,True
u31,HomeMobility,2013-04-25 22:58:08,False
u31,HomeMobility,2013-04-25 23:18:34,False
u31,HomeMobility,2013-04-25 23:37:33,True
u31,HomeMobility,2013-04-25 23:58:57,True
u31,HomeMobility,2013-04-26 00:18:57,True
u31,HomeMobility,2013-04-26 00:37:36,True
u31,HomeMobility,2013-04-26 00:58:57,True
u31,HomeMobility,2013-04-26 01:18:57,True
u31,HomeMobility,2013-04-26 01:38:57,True
u31,HomeMobility,2013-04-26 01:58:57,True
u31,HomeMobility,2013-04-26 02:18:57,True
u31,HomeMobility,2013-04-26 02:38:57,True
u31,HomeMobility,2013-04-26 02:58:57,True
u31,HomeMobility,2013-04-26 03:18:57,True
u31,HomeMobility,2013-04-26 03:38:57,True
u31,HomeMobility,2013-04-26 03:58:57,True
u31,HomeMobility,2013-04-26 04:18:57,True
u31,HomeMobility,2013-04-26 04:38:57,True
u31,HomeMobility,2013-04-26 04:58:57,True
u31,HomeMobility,2013-04-26 05:18:57,True
u31,HomeMobility,2013-04-26 05:38:00,True
u31,HomeMobility,2013-04-26 05:58:57,True
u31,HomeMobility,2013-04-26 06:18:57,True
u31,HomeMobility,2013-04-26 06:38:57,True
u31,HomeMobility,2013-04-26 06:58:57,True
u31,HomeMobility,2013-04-26 07:18:57,True
u31,HomeMobility,2013-04-26 07:38:05,True
u31,HomeMobility,2013-04-26 07:58:57,True
u31,HomeMobility,2013-04-26 08:18:57,True
u31,HomeMobility,2013-04-26 08:38:57,True
u31,HomeMobility,2013-04-26 08:58:57,True
u31,HomeMobility,2013-04-26 09:18:57,True
u31,HomeMobility,2013-04-26 09:38:09,True
u31,HomeMobility,2013-04-26 09:58:57,True
u31,HomeMobility,2013-04-26 10:18:57,True
u31,HomeMobility,2013-04-26 10:38:12,True
u31,HomeMobility,2013-04-26 10:58:57,True
u31,HomeMobility,2013-04-26 11:18:57,True
u31,HomeMobility,2013-04-26 11:38:57,True
u31,HomeMobility,2013-04-26 11:58:57,True
u31,HomeMobility,2013-04-26 12:18:23,True
u31,HomeMobility,2013-04-26 12:38:57,True
u31,HomeMobility,2013-04-26 12:58:57,True
u31,HomeMobility,2013-04-26 13:18:57,True
u31,HomeMobility,2013-04-26 13:38:57,True
u31,HomeMobility,2013-04-26 13:58:57,True
u31,HomeMobility,2013-04-26 14:18:57,True
u31,HomeMobility,2013-04-26 14:38:57,True
u31,HomeMobility,2013-04-26 14:58:57,True
u31,HomeMobility,2013-04-26 15:18:57,True
u31,HomeMobility,2013-04-26 15:38:57,True
u31,HomeMobility,2013-04-26 15:58:57,True
u31,HomeMobility,2013-04-26 16:18:57,True
u31,HomeMobility,2013-04-26 16:38:57,True
u31,HomeMobility,2013-04-26 16:58:35,True
u31,HomeMobility,2013-04-26 17:18:57,True
u31,HomeMobility,2013-04-26 17:38:57,True
u31,HomeMobility,2013-04-26 17:58:57,True
u31,HomeMobility,2013-04-26 18:18:57,True
u31,HomeMobility,2013-04-26 18:38:57,True
u31,HomeMobility,2013-04-26 18:57:14,True
u31,HomeMobility,2013-04-26 19:18:57,True
u31,HomeMobility,2013-04-26 19:38:57,False
u31,HomeMobility,2013-04-26 19:58:57,False
u31,HomeMobility,2013-04-26 20:18:58,False
u31,HomeMobility,2013-04-26 20:38:58,False
u31,HomeMobility,2013-04-26 20:58:57,False
u31,HomeMobility,2013-04-26 21:19:03,False
u31,HomeMobility,2013-04-26 21:37:39,True
u31,HomeMobility,2013-04-26 21:58:57,True
u31,HomeMobility,2013-04-26 22:18:57,True
u31,HomeMobility,2013-04-26 22:38:57,True
u31,HomeMobility,2013-04-26 22:58:57,True
u31,HomeMobility,2013-04-26 23:18:57,True
u31,HomeMobility,2013-04-26 23:38:57,True
u31,HomeMobility,2013-04-26 23:58:57,True
u31,HomeMobility,2013-04-27 00:18:57,True
u31,HomeMobility,2013-04-27 00:38:57,True
u31,HomeMobility,2013-04-27 00:58:57,True
u31,HomeMobility,2013-04-27 01:18:57,True
u31,HomeMobility,2013-04-27 01:38:57,True
u31,HomeMobility,2013-04-27 01:58:57,True
u31,HomeMobility,2013-04-27 02:18:57,True
u31,HomeMobility,2013-04-27 02:37:51,True
u31,HomeMobility,2013-04-27 02:58:57,True
u31,HomeMobility,2013-04-27 03:17:29,True
u31,HomeMobility,2013-04-27 03:38:57,True
u31,HomeMobility,2013-04-27 03:58:58,True
u31,HomeMobility,2013-04-27 04:18:57,True
u31,HomeMobility,2013-04-27 04:38:57,True
u31,HomeMobility,2013-04-27 04:58:57,True
u31,HomeMobility,2013-04-27 05:18:57,True
u31,HomeMobility,2013-04-27 05:38:57,True
u31,HomeMobility,2013-04-27 05:58:57,True
u31,HomeMobility,2013-04-27 06:18:57,True
u31,HomeMobility,2013-04-27 06:38:57,True
u31,HomeMobility,2013-04-27 06:58:57,True
u31,HomeMobility,2013-04-27 07:18:57,True
u31,HomeMobility,2013-04-27 07:38:57,True
u31,HomeMobility,2013-04-27 07:58:57,True
u31,HomeMobility,2013-04-27 08:18:57,True
u31,HomeMobility,2013-04-27 08:38:05,True
u31,HomeMobility,2013-04-27 08:58:57,True
u31,HomeMobility,2013-04-27 09:18:57,True
u31,HomeMobility,2013-04-27 09:38:07,True
u31,HomeMobility,2013-04-27 09:58:57,True
u31,HomeMobility,2013-04-27 10:18:57,True
u31,HomeMobility,2013-04-27 10:38:57,True
u31,HomeMobility,2013-04-27 10:58:57,True
u31,HomeMobility,2013-04-27 11:18:57,True
u31,HomeMobility,2013-04-27 11:38:57,True
u31,HomeMobility,2013-04-27 11:58:57,True
u31,HomeMobility,2013-04-27 12:18:57,True
u31,HomeMobility,2013-04-27 12:38:13,True
u31,HomeMobility,2013-04-27 12:58:57,True
u31,HomeMobility,2013-04-27 13:18:57,True
u31,HomeMobility,2013-04-27 13:38:57,True
u31,HomeMobility,2013-04-27 13:58:57,True
u31,HomeMobility,2013-04-27 14:18:57,True
u31,HomeMobility,2013-04-27 14:38:57,True
u31,HomeMobility,2013-04-27 14:58:57,True
u31,HomeMobility,2013-04-27 15:18:57,True
u31,HomeMobility,2013-04-27 15:38:57,True
u31,HomeMobility,2013-04-27 15:58:57,True
u31,HomeMobility,2013-04-27 16:18:57,True
u31,HomeMobility,2013-04-27 16:38:57,True
u31,HomeMobility,2013-04-27 16:58:57,True
u31,HomeMobility,2013-04-27 17:18:57,True
u31,HomeMobility,2013-04-27 17:38:57,True
u31,HomeMobility,2013-04-27 17:58:57,True
u31,HomeMobility,2013-04-27 18:18:57,True
u31,HomeMobility,2013-04-27 18:38:57,True
u31,HomeMobility,2013-04-27 18:58:57,False
u31,HomeMobility,2013-04-27 19:19:02,False
u31,HomeMobility,2013-04-27 19:38:57,True
u31,HomeMobility,2013-04-27 19:58:57,True
u31,HomeMobility,2013-04-27 20:18:57,True
u31,HomeMobility,2013-04-27 20:38:58,True
u31,HomeMobility,2013-04-27 20:58:57,True
u31,HomeMobility,2013-04-27 21:18:57,True
u31,HomeMobility,2013-04-27 21:38:57,True
u31,HomeMobility,2013-04-27 21:58:57,True
u31,HomeMobility,2013-04-27 22:18:57,True
u31,HomeMobility,2013-04-27 22:38:57,True
u31,HomeMobility,2013-04-27 22:58:57,True
u31,HomeMobility,2013-04-27 23:18:57,True
u31,HomeMobility,2013-04-27 23:38:57,True
u31,HomeMobility,2013-04-27 23:58:57,True
u31,HomeMobility,2013-04-28 00:18:57,True
u31,HomeMobility,2013-04-28 00:38:57,True
u31,HomeMobility,2013-04-28 00:58:57,True
u31,HomeMobility,2013-04-28 01:18:57,True
u31,HomeMobility,2013-04-28 01:38:57,True
u31,HomeMobility,2013-04-28 01:58:57,True
u31,HomeMobility,2013-04-28 02:18:57,True
u31,HomeMobility,2013-04-28 02:38:57,True
u31,HomeMobility,2013-04-28 02:58:57,True
u31,HomeMobility,2013-04-28 03:18:57,True
u31,HomeMobility,2013-04-28 03:38:57,True
u31,HomeMobility,2013-04-28 03:58:57,True
u31,HomeMobility,2013-04-28 04:18:57,False
u31,HomeMobility,2013-04-28 04:38:57,False
u31,HomeMobility,2013-04-28 04:58:57,False
u31,HomeMobility,2013-04-28 05:18:58,False
u31,HomeMobility,2013-04-28 05:37:27,False
u31,HomeMobility,2013-04-28 05:58:57,False
u31,HomeMobility,2013-04-28 06:18:57,False
u31,HomeMobility,2013-04-28 06:37:52,False
u31,HomeMobility,2013-04-28 06:58:57,False
u31,HomeMobility,2013-04-28 07:18:57,False
u31,HomeMobility,2013-04-28 07:38:57,False
u31,HomeMobility,2013-04-28 07:58:57,False
u31,HomeMobility,2013-04-28 08:18:57,False
u31,HomeMobility,2013-04-28 08:38:57,False
u31,HomeMobility,2013-04-28 08:58:57,False
u31,HomeMobility,2013-04-28 09:17:37,False
u31,HomeMobility,2013-04-28 09:38:58,False
u31,HomeMobility,2013-04-28 09:58:58,False
u31,HomeMobility,2013-04-28 10:18:58,False
u31,HomeMobility,2013-04-28 10:38:58,False
u31,HomeMobility,2013-04-28 10:58:58,False
u31,HomeMobility,2013-04-28 11:18:58,False
u31,HomeMobility,2013-04-28 11:38:58,False
u31,HomeMobility,2013-04-28 11:57:00,False
u31,HomeMobility,2013-04-28 12:18:58,False
u31,HomeMobility,2013-04-28 12:38:58,False
u31,HomeMobility,2013-04-28 12:58:58,False
u31,HomeMobility,2013-04-28 13:18:58,False
u31,HomeMobility,2013-04-28 13:38:58,False
u31,HomeMobility,2013-04-28 13:57:05,False
u31,HomeMobility,2013-04-28 14:18:58,False
u31,HomeMobility,2013-04-28 14:38:58,False
u31,HomeMobility,2013-04-28 14:58:41,False
u31,HomeMobility,2013-04-28 15:18:58,False
u31,HomeMobility,2013-04-28 15:36:58,False
u31,HomeMobility,2013-04-28 15:58:58,False
u31,HomeMobility,2013-04-28 16:19:00,True
u31,HomeMobility,2013-04-28 16:38:58,True
u31,HomeMobility,2013-04-28 16:59:04,True
u31,HomeMobility,2013-04-28 17:18:59,True
u31,HomeMobility,2013-04-28 17:38:58,True
u31,HomeMobility,2013-04-28 17:58:58,True
u31,HomeMobility,2013-04-28 18:19:03,False
u31,HomeMobility,2013-04-28 18:38:59,False
u31,HomeMobility,2013-04-28 18:58:58,False
u31,HomeMobility,2013-04-28 19:18:19,False
u31,HomeMobility,2013-04-28 19:38:58,False
u31,HomeMobility,2013-04-28 19:58:42,False
u31,HomeMobility,2013-04-28 20:18:46,False
u31,HomeMobility,2013-04-28 20:37:25,False
u31,HomeMobility,2013-04-28 20:58:58,False
u31,HomeMobility,2013-04-28 21:18:09,False
u31,HomeMobility,2013-04-28 21:38:46,False
u31,HomeMobility,2013-04-28 21:57:45,False
u31,HomeMobility,2013-04-28 22:18:11,False
u31,HomeMobility,2013-04-28 22:37:45,False
u31,HomeMobility,2013-04-28 22:58:45,False
u31,HomeMobility,2013-04-28 23:17:33,False
u31,HomeMobility,2013-04-28 23:37:45,False
u31,HomeMobility,2013-04-28 23:58:27,True
u31,HomeMobility,2013-04-29 00:17:56,True
u31,HomeMobility,2013-04-29 00:37:05,True
u31,HomeMobility,2013-04-29 00:58:58,True
u31,HomeMobility,2013-04-29 01:18:38,True
u31,HomeMobility,2013-04-29 01:38:25,True
u31,HomeMobility,2013-04-29 01:58:58,True
u31,HomeMobility,2013-04-29 02:17:40,True
u31,HomeMobility,2013-04-29 02:38:58,True
u31,HomeMobility,2013-04-29 02:58:00,True
u31,HomeMobility,2013-04-29 03:18:23,True
u31,HomeMobility,2013-04-29 03:38:25,False
u31,HomeMobility,2013-04-29 03:58:25,False
u31,HomeMobility,2013-04-29 04:18:58,False
u31,HomeMobility,2013-04-29 04:38:58,False
u31,HomeMobility,2013-04-29 04:58:58,False
u31,HomeMobility,2013-04-29 05:18:58,False
u31,HomeMobility,2013-04-29 05:38:58,False
u31,HomeMobility,2013-04-29 05:58:58,False
u31,HomeMobility,2013-04-29 06:19:00,False
u31,HomeMobility,2013-04-29 06:38:59,False
u31,HomeMobility,2013-04-29 06:58:59,False
u31,HomeMobility,2013-04-29 07:18:49,False
u31,HomeMobility,2013-04-29 07:38:59,False
u31,HomeMobility,2013-04-29 07:58:41,False
u31,HomeMobility,2013-04-29 08:18:59,False
u31,HomeMobility,2013-04-29 08:38:59,False
u31,HomeMobility,2013-04-29 08:58:59,False
u31,HomeMobility,2013-04-29 09:18:59,False
u31,HomeMobility,2013-04-29 09:39:00,False
u31,HomeMobility,2013-04-29 09:58:59,False
u31,HomeMobility,2013-04-29 10:18:59,False
u31,HomeMobility,2013-04-29 10:38:59,False
u31,HomeMobility,2013-04-29 10:58:59,False
u31,HomeMobility,2013-04-29 11:18:59,False
u31,HomeMobility,2013-04-29 11:38:59,False
u31,HomeMobility,2013-04-29 11:58:59,False
u31,HomeMobility,2013-04-29 12:18:59,False
u31,HomeMobility,2013-04-29 12:38:23,False
u31,HomeMobility,2013-04-29 13:19:01,False
u31,HomeMobility,2013-04-29 13:38:59,False
u31,HomeMobility,2013-04-29 13:59:03,False
u31,HomeMobility,2013-04-29 14:18:59,False
u31,HomeMobility,2013-04-29 14:38:59,False
u31,HomeMobility,2013-04-29 14:58:59,False
u31,HomeMobility,2013-04-29 15:19:01,False
u31,HomeMobility,2013-04-29 15:38:59,False
u31,HomeMobility,2013-04-29 15:58:59,False
u31,HomeMobility,2013-04-29 16:18:59,False
u31,HomeMobility,2013-04-29 16:38:59,False
u31,HomeMobility,2013-04-29 16:58:59,False
u31,HomeMobility,2013-04-29 17:17:09,False
u31,HomeMobility,2013-04-29 17:38:59,False
u31,HomeMobility,2013-04-29 17:59:00,False
u31,HomeMobility,2013-04-29 18:17:14,False
u31,HomeMobility,2013-04-29 18:37:17,False
u31,HomeMobility,2013-04-29 18:58:23,False
u31,HomeMobility,2013-04-29 19:18:51,False
u31,HomeMobility,2013-04-29 19:37:05,False
u31,HomeMobility,2013-04-29 19:57:26,False
u31,HomeMobility,2013-04-29 20:18:59,False
u31,HomeMobility,2013-04-29 20:38:59,False
u31,HomeMobility,2013-04-29 20:57:41,False
u31,HomeMobility,2013-04-29 21:18:59,False
u31,HomeMobility,2013-04-29 21:38:59,False
u31,HomeMobility,2013-04-29 21:59:03,False
u31,HomeMobility,2013-04-29 22:18:59,False
u31,HomeMobility,2013-04-29 22:38:59,False
u31,HomeMobility,2013-04-29 22:58:59,False
u31,HomeMobility,2013-04-29 23:17:56,False
u31,HomeMobility,2013-04-29 23:39:01,False
u31,HomeMobility,2013-04-29 23:58:59,False
u31,HomeMobility,2013-04-30 00:18:28,False
u31,HomeMobility,2013-04-30 00:38:59,False
u31,HomeMobility,2013-04-30 00:58:59,False
u31,HomeMobility,2013-04-30 01:18:00,False
u31,HomeMobility,2013-04-30 01:37:26,False
u31,HomeMobility,2013-04-30 01:58:59,False
u31,HomeMobility,2013-04-30 02:17:11,False
u31,HomeMobility,2013-04-30 02:38:59,False
u31,HomeMobility,2013-04-30 02:57:04,False
u31,HomeMobility,2013-04-30 03:18:59,False
u31,HomeMobility,2013-04-30 03:38:59,False
u31,HomeMobility,2013-04-30 03:58:59,False
u31,HomeMobility,2013-04-30 04:18:59,True
u31,HomeMobility,2013-04-30 04:38:59,True
u31,HomeMobility,2013-04-30 04:58:59,True
u31,HomeMobility,2013-04-30 05:18:59,True
u31,HomeMobility,2013-04-30 05:38:59,True
u31,HomeMobility,2013-04-30 05:58:59,True
u31,HomeMobility,2013-04-30 06:18:59,True
u31,HomeMobility,2013-04-30 06:38:59,True
u31,HomeMobility,2013-04-30 06:58:59,True
u31,HomeMobility,2013-04-30 07:18:59,True
u31,HomeMobility,2013-04-30 07:38:59,True
u31,HomeMobility,2013-04-30 07:58:59,True
u31,HomeMobility,2013-04-30 08:18:59,True
u31,HomeMobility,2013-04-30 08:38:59,True
u31,HomeMobility,2013-04-30 08:58:59,True
u31,HomeMobility,2013-04-30 09:18:59,True
u31,HomeMobility,2013-04-30 09:38:59,True
u31,HomeMobility,2013-04-30 09:58:59,True
u31,HomeMobility,2013-04-30 10:09:26,False
u31,HomeMobility,2013-04-30 10:38:44,False
u31,HomeMobility,2013-04-30 10:59:02,False
u31,HomeMobility,2013-04-30 11:18:59,False
u31,HomeMobility,2013-04-30 11:38:59,False
u31,HomeMobility,2013-04-30 11:58:59,False
u31,HomeMobility,2013-04-30 12:18:59,False
u31,HomeMobility,2013-04-30 12:38:59,False
u31,HomeMobility,2013-04-30 12:58:59,False
u31,HomeMobility,2013-04-30 13:18:19,False
u31,HomeMobility,2013-04-30 13:39:00,False
u31,HomeMobility,2013-04-30 13:57:26,False
u31,HomeMobility,2013-04-30 14:18:59,False
u31,HomeMobility,2013-04-30 14:38:59,False
u31,HomeMobility,2013-04-30 14:58:59,False
u31,HomeMobility,2013-04-30 15:18:59,False
u31,HomeMobility,2013-04-30 15:38:36,False
u31,HomeMobility,2013-04-30 15:58:59,False
u31,HomeMobility,2013-04-30 16:18:29,False
u31,HomeMobility,2013-04-30 16:38:59,False
u31,HomeMobility,2013-04-30 16:58:59,False
u31,HomeMobility,2013-04-30 17:18:59,False
u31,HomeMobility,2013-04-30 17:37:31,False
u31,HomeMobility,2013-04-30 17:58:59,False
u31,HomeMobility,2013-04-30 18:18:59,False
u31,HomeMobility,2013-04-30 18:38:59,False
u31,HomeMobility,2013-04-30 18:57:26,False
u31,HomeMobility,2013-04-30 19:18:59,False
u31,HomeMobility,2013-04-30 19:38:32,False
u31,HomeMobility,2013-04-30 19:58:59,False
u31,HomeMobility,2013-04-30 20:18:49,False
u31,HomeMobility,2013-04-30 20:38:50,False
u31,HomeMobility,2013-04-30 20:58:59,False
u31,HomeMobility,2013-04-30 21:18:59,False
u31,HomeMobility,2013-04-30 21:38:59,False
u31,HomeMobility,2013-04-30 21:58:40,False
u31,HomeMobility,2013-04-30 22:18:59,False
u31,HomeMobility,2013-04-30 22:37:53,False
u31,HomeMobility,2013-04-30 22:58:59,False
u31,HomeMobility,2013-04-30 23:18:59,False
u31,HomeMobility,2013-04-30 23:38:59,False
u31,HomeMobility,2013-04-30 23:58:00,False
u31,HomeMobility,2013-05-01 00:18:59,False
u31,HomeMobility,2013-05-01 00:38:13,False
u31,HomeMobility,2013-05-01 00:58:59,True
u31,HomeMobility,2013-05-01 01:18:59,True
u31,HomeMobility,2013-05-01 01:38:59,True
u31,HomeMobility,2013-05-01 01:58:59,True
u31,HomeMobility,2013-05-01 02:18:59,True
u31,HomeMobility,2013-05-01 02:38:59,True
u31,HomeMobility,2013-05-01 02:58:59,True
u31,HomeMobility,2013-05-01 03:18:59,True
u31,HomeMobility,2013-05-01 03:38:59,True
u31,HomeMobility,2013-05-01 03:58:59,True
u31,HomeMobility,2013-05-01 04:18:59,True
u31,HomeMobility,2013-05-01 04:38:59,True
u31,HomeMobility,2013-05-01 04:57:25,True
u31,HomeMobility,2013-05-01 05:18:59,True
u31,HomeMobility,2013-05-01 05:38:59,True
u31,HomeMobility,2013-05-01 05:58:59,True
u31,HomeMobility,2013-05-01 06:18:59,True
u31,HomeMobility,2013-05-01 06:38:59,True
u31,HomeMobility,2013-05-01 06:58:59,True
u31,HomeMobility,2013-05-01 07:18:59,True
u31,HomeMobility,2013-05-01 07:38:59,True
u31,HomeMobility,2013-05-01 07:58:59,True
u31,HomeMobility,2013-05-01 08:18:59,True
u31,HomeMobility,2013-05-01 08:38:59,True
u31,HomeMobility,2013-05-01 08:58:59,True
u31,HomeMobility,2013-05-01 09:18:59,True
u31,HomeMobility,2013-05-01 09:38:59,True
u31,HomeMobility,2013-05-01 09:58:59,True
u31,HomeMobility,2013-05-01 10:18:59,True
u31,HomeMobility,2013-05-01 10:38:59,True
u31,HomeMobility,2013-05-01 10:58:59,True
u31,HomeMobility,2013-05-01 11:18:59,True
u31,HomeMobility,2013-05-01 11:38:59,True
u31,HomeMobility,2013-05-01 11:58:59,True
u31,HomeMobility,2013-05-01 12:17:36,True
u31,HomeMobility,2013-05-01 12:38:59,True
u31,HomeMobility,2013-05-01 12:58:59,True
u31,HomeMobility,2013-05-01 13:18:59,True
u31,HomeMobility,2013-05-01 13:39:00,False
u31,HomeMobility,2013-05-01 13:59:00,False
u31,HomeMobility,2013-05-01 14:17:16,False
u31,HomeMobility,2013-05-01 14:39:03,False
u31,HomeMobility,2013-05-01 14:58:59,False
u31,HomeMobility,2013-05-01 15:18:59,True
u31,HomeMobility,2013-05-01 15:38:59,True
u31,HomeMobility,2013-05-01 15:58:59,True
u31,HomeMobility,2013-05-01 16:18:59,True
u31,HomeMobility,2013-05-01 16:38:59,True
u31,HomeMobility,2013-05-01 16:58:59,True
u31,HomeMobility,2013-05-01 17:18:59,True
u31,HomeMobility,2013-05-01 17:38:59,True
u31,HomeMobility,2013-05-01 17:58:59,True
u31,HomeMobility,2013-05-01 18:18:59,True
u31,HomeMobility,2013-05-01 18:38:59,True
u31,HomeMobility,2013-05-01 18:58:59,True
u31,HomeMobility,2013-05-01 19:18:59,True
u31,HomeMobility,2013-05-01 19:38:59,True
u31,HomeMobility,2013-05-01 19:58:59,True
u31,HomeMobility,2013-05-01 20:18:59,True
u31,HomeMobility,2013-05-01 20:38:59,True
u31,HomeMobility,2013-05-01 20:58:59,True
u31,HomeMobility,2013-05-01 21:18:59,True
u31,HomeMobility,2013-05-01 21:38:59,True
u31,HomeMobility,2013-05-01 21:58:59,True
u31,HomeMobility,2013-05-01 22:18:59,True
u31,HomeMobility,2013-05-01 22:38:59,True
u31,HomeMobility,2013-05-01 22:58:59,False
u31,HomeMobility,2013-05-01 23:18:59,True
u31,HomeMobility,2013-05-01 23:38:59,True
u31,HomeMobility,2013-05-01 23:58:59,True
u31,HomeMobility,2013-05-02 00:18:59,True
u31,HomeMobility,2013-05-02 00:38:59,True
u31,HomeMobility,2013-05-02 00:58:59,True
u31,HomeMobility,2013-05-02 01:18:59,True
u31,HomeMobility,2013-05-02 01:38:59,True
u31,HomeMobility,2013-05-02 01:58:59,True
u31,HomeMobility,2013-05-02 02:18:59,True
u31,HomeMobility,2013-05-02 02:38:59,True
u31,HomeMobility,2013-05-02 02:58:59,True
u31,HomeMobility,2013-05-02 03:18:59,True
u31,HomeMobility,2013-05-02 03:38:59,True
u31,HomeMobility,2013-05-02 03:58:59,True
u31,HomeMobility,2013-05-02 04:18:59,True
u31,HomeMobility,2013-05-02 04:38:59,True
u31,HomeMobility,2013-05-02 04:58:59,True
u31,HomeMobility,2013-05-02 05:18:45,True
u31,HomeMobility,2013-05-02 05:38:59,True
u31,HomeMobility,2013-05-02 05:58:59,True
u31,HomeMobility,2013-05-02 06:18:59,True
u31,HomeMobility,2013-05-02 06:38:59,True
u31,HomeMobility,2013-05-02 06:58:59,True
u31,HomeMobility,2013-05-02 07:18:59,True
u31,HomeMobility,2013-05-02 07:38:59,True
u31,HomeMobility,2013-05-02 07:57:27,False
u31,HomeMobility,2013-05-02 08:18:53,False
u31,HomeMobility,2013-05-02 08:38:59,True
u31,HomeMobility,2013-05-02 08:58:59,True
u31,HomeMobility,2013-05-02 09:18:59,False
u31,HomeMobility,2013-05-02 09:38:59,False
u31,HomeMobility,2013-05-02 09:58:59,False
u31,HomeMobility,2013-05-02 10:19:00,False
u31,HomeMobility,2013-05-02 10:38:59,False
u31,HomeMobility,2013-05-02 10:58:59,True
u31,HomeMobility,2013-05-02 11:18:59,True
u31,HomeMobility,2013-05-02 11:38:59,True
u31,HomeMobility,2013-05-02 11:58:59,True
u31,HomeMobility,2013-05-02 12:18:59,True
u31,HomeMobility,2013-05-02 12:38:59,True
u31,HomeMobility,2013-05-02 12:58:59,True
u31,HomeMobility,2013-05-02 13:17:02,True
u31,HomeMobility,2013-05-02 13:38:59,True
u31,HomeMobility,2013-05-02 13:58:59,True
u31,HomeMobility,2013-05-02 14:18:04,False
u31,HomeMobility,2013-05-02 14:38:18,False
u31,HomeMobility,2013-05-02 14:58:59,False
u31,HomeMobility,2013-05-02 15:18:59,True
u31,HomeMobility,2013-05-02 15:38:59,True
u31,HomeMobility,2013-05-02 15:58:59,True
u31,HomeMobility,2013-05-02 16:18:59,True
u31,HomeMobility,2013-05-02 16:38:59,True
u31,HomeMobility,2013-05-02 16:58:59,True
u31,HomeMobility,2013-05-02 17:18:59,True
u31,HomeMobility,2013-05-02 17:38:59,True
u31,HomeMobility,2013-05-02 17:58:59,True
u31,HomeMobility,2013-05-02 18:18:59,True
u31,HomeMobility,2013-05-02 18:38:59,True
u31,HomeMobility,2013-05-02 18:58:59,True
u31,HomeMobility,2013-05-02 19:18:59,True
u31,HomeMobility,2013-05-02 19:38:44,True
u31,HomeMobility,2013-05-02 19:58:59,True
u31,HomeMobility,2013-05-02 20:18:59,True
u31,HomeMobility,2013-05-02 20:38:46,True
u31,HomeMobility,2013-05-02 20:58:59,True
u31,HomeMobility,2013-05-02 21:18:59,True
u31,HomeMobility,2013-05-02 21:38:50,True
u31,HomeMobility,2013-05-02 21:58:59,False
u31,HomeMobility,2013-05-02 22:17:12,False
u31,HomeMobility,2013-05-02 23:24:08,False
u31,HomeMobility,2013-05-02 23:44:09,False
u31,HomeMobility,2013-05-03 00:04:09,False
u31,HomeMobility,2013-05-03 00:24:08,False
u31,HomeMobility,2013-05-03 00:44:09,False
u31,HomeMobility,2013-05-03 01:04:09,False
u31,HomeMobility,2013-05-03 01:23:08,False
u31,HomeMobility,2013-05-03 01:44:09,False
u31,HomeMobility,2013-05-03 02:04:09,False
u31,HomeMobility,2013-05-03 02:24:09,False
u31,HomeMobility,2013-05-03 02:44:09,False
u31,HomeMobility,2013-05-03 03:04:09,True
u31,HomeMobility,2013-05-03 03:24:09,True
u31,HomeMobility,2013-05-03 03:44:09,True
u31,HomeMobility,2013-05-03 04:04:09,True
u31,HomeMobility,2013-05-03 04:24:09,True
u31,HomeMobility,2013-05-03 04:44:09,True
u31,HomeMobility,2013-05-03 05:04:09,True
u31,HomeMobility,2013-05-03 05:24:09,True
u31,HomeMobility,2013-05-03 05:44:09,True
u31,HomeMobility,2013-05-03 06:04:09,True
u31,HomeMobility,2013-05-03 06:24:09,True
u31,HomeMobility,2013-05-03 06:44:09,True
u31,HomeMobility,2013-05-03 07:04:09,True
u31,HomeMobility,2013-05-03 07:24:09,True
u31,HomeMobility,2013-05-03 07:44:09,True
u31,HomeMobility,2013-05-03 08:04:09,True
u31,HomeMobility,2013-05-03 08:24:09,True
u31,HomeMobility,2013-05-03 08:44:09,True
u31,HomeMobility,2013-05-03 09:04:09,True
u31,HomeMobility,2013-05-03 09:24:09,True
u31,HomeMobility,2013-05-03 09:44:09,True
u31,HomeMobility,2013-05-03 10:04:09,False
u31,HomeMobility,2013-05-03 10:24:09,False
u31,HomeMobility,2013-05-03 10:44:09,False
u31,HomeMobility,2013-05-03 11:02:47,False
u31,HomeMobility,2013-05-03 11:24:09,True
u31,HomeMobility,2013-05-03 11:44:09,True
u31,HomeMobility,2013-05-03 12:04:09,True
u31,HomeMobility,2013-05-03 12:24:09,True
u31,HomeMobility,2013-05-03 12:44:09,True
u31,HomeMobility,2013-05-03 13:04:09,True
u31,HomeMobility,2013-05-03 13:24:09,True
u31,HomeMobility,2013-05-03 13:44:09,True
u31,HomeMobility,2013-05-03 14:04:09,True
u31,HomeMobility,2013-05-03 14:24:09,True
u31,HomeMobility,2013-05-03 14:44:09,True
u31,HomeMobility,2013-05-03 15:04:09,True
u31,HomeMobility,2013-05-03 15:24:09,True
u31,HomeMobility,2013-05-03 15:44:09,True
u31,HomeMobility,2013-05-03 16:04:09,True
