uid,typeEvent,inference,startDate,endDate,duration
u08,Physical activity,3,2013-04-29 23:59:25,2013-04-29 23:59:25,0
u08,Physical activity,0,2013-04-29 23:59:28,2013-04-29 23:59:28,0
u08,Physical activity,3,2013-04-29 23:59:31,2013-04-29 23:59:33,2
u08,Physical activity,0,2013-04-29 23:59:36,2013-04-29 23:59:56,20
u08,Physical activity,3,2013-04-29 23:59:59,2013-04-29 23:59:59,0
u08,Physical activity,0,2013-04-30 00:00:01,2013-04-30 00:00:12,11
u08,Physical activity,3,2013-04-30 00:00:14,2013-04-30 00:03:24,190
u08,Physical activity,0,2013-04-30 00:03:27,2013-04-30 00:03:37,10
u08,Physical activity,3,2013-04-30 00:03:39,2013-04-30 00:03:39,0
u08,Physical activity,0,2013-04-30 00:03:42,2013-04-30 00:03:58,16
u08,Physical activity,1,2013-04-30 00:04:00,2013-04-30 00:07:21,201
u08,Physical activity,0,2013-04-30 00:07:23,2013-04-30 00:07:34,11
u08,Physical activity,3,2013-04-30 00:07:36,2013-04-30 00:08:10,34
u08,Physical activity,0,2013-04-30 00:08:12,2013-04-30 00:08:12,0
u08,Physical activity,3,2013-04-30 00:08:15,2013-04-30 00:08:18,3
u08,Physical activity,0,2013-04-30 00:11:20,2013-04-30 00:11:20,0
u08,Physical activity,1,2013-04-30 00:11:22,2013-04-30 00:11:33,11
u08,Physical activity,0,2013-04-30 00:11:35,2013-04-30 00:12:06,31
u08,Physical activity,1,2013-04-30 00:12:09,2013-04-30 00:15:37,208
u08,Physical activity,0,2013-04-30 00:15:39,2013-04-30 00:23:44,485
u08,Physical activity,1,2013-04-30 00:23:47,2013-04-30 00:27:29,222
u08,Physical activity,0,2013-04-30 00:27:31,2013-04-30 00:31:31,240
u08,Physical activity,1,2013-04-30 00:31:36,2013-04-30 00:31:36,0
u08,Physical activity,0,2013-04-30 00:31:41,2013-04-30 00:35:28,227
u08,Physical activity,1,2013-04-30 00:35:34,2013-04-30 00:35:42,8
u08,Physical activity,0,2013-04-30 00:35:44,2013-04-30 01:07:22,1898
u08,Physical activity,1,2013-04-30 01:07:24,2013-04-30 01:08:11,47
u08,Physical activity,0,2013-04-30 01:08:13,2013-04-30 01:15:42,449
u08,Physical activity,1,2013-04-30 01:15:44,2013-04-30 01:15:44,0
u08,Physical activity,0,2013-04-30 01:15:47,2013-04-30 02:00:12,2665
u08,Physical activity,1,2013-04-30 02:00:15,2013-04-30 02:03:26,191
u08,Physical activity,0,2013-04-30 02:03:29,2013-04-30 02:15:30,721
u08,Physical activity,1,2013-04-30 02:15:33,2013-04-30 02:19:26,233
u08,Physical activity,0,2013-04-30 02:19:28,2013-04-30 02:31:35,727
u08,Physical activity,3,2013-04-30 02:31:38,2013-04-30 02:31:38,0
u08,Physical activity,0,2013-04-30 02:31:41,2013-04-30 02:31:41,0
u08,Physical activity,1,2013-04-30 02:31:43,2013-04-30 02:32:09,26
u08,Physical activity,3,2013-04-30 02:32:11,2013-04-30 02:32:11,0
u08,Physical activity,0,2013-04-30 02:32:14,2013-04-30 02:35:49,215
u08,Physical activity,1,2013-04-30 02:35:54,2013-04-30 02:36:07,13
u08,Physical activity,0,2013-04-30 02:36:10,2013-04-30 02:39:49,219
u08,Physical activity,1,2013-04-30 02:39:52,2013-04-30 02:43:24,212
u08,Physical activity,0,2013-04-30 02:43:27,2013-04-30 03:03:26,1199
u08,Physical activity,1,2013-04-30 03:03:39,2013-04-30 03:03:57,18
u08,Physical activity,3,2013-04-30 03:04:00,2013-04-30 03:04:02,2
u08,Physical activity,1,2013-04-30 03:04:05,2013-04-30 03:04:18,13
u08,Physical activity,3,2013-04-30 03:04:20,2013-04-30 03:07:26,186
u08,Physical activity,0,2013-04-30 03:07:28,2013-04-30 03:23:38,970
u08,Physical activity,3,2013-04-30 03:23:40,2013-04-30 03:23:40,0
u08,Physical activity,0,2013-04-30 03:23:43,2013-04-30 03:27:50,247
u08,Physical activity,3,2013-04-30 03:27:52,2013-04-30 03:27:58,6
u08,Physical activity,0,2013-04-30 03:28:00,2013-04-30 03:28:13,13
u08,Physical activity,3,2013-04-30 03:28:16,2013-04-30 03:28:16,0
u08,Physical activity,0,2013-04-30 03:28:18,2013-04-30 03:28:21,3
u08,Physical activity,1,2013-04-30 03:31:26,2013-04-30 03:31:26,0
u08,Physical activity,0,2013-04-30 03:31:29,2013-04-30 03:43:25,716
u08,Physical activity,1,2013-04-30 03:43:28,2013-04-30 03:47:25,237
u08,Physical activity,0,2013-04-30 03:47:28,2013-04-30 03:52:09,281
u08,Physical activity,3,2013-04-30 03:52:12,2013-04-30 03:55:25,193
u08,Physical activity,0,2013-04-30 03:55:27,2013-04-30 03:55:38,11
u08,Physical activity,1,2013-04-30 03:55:40,2013-04-30 03:55:51,11
u08,Physical activity,0,2013-04-30 03:55:53,2013-04-30 04:27:45,1912
u08,Physical activity,3,2013-04-30 04:27:51,2013-04-30 04:28:11,20
u08,Physical activity,1,2013-04-30 04:28:14,2013-04-30 04:32:00,226
u08,Physical activity,2,2013-04-30 04:32:02,2013-04-30 04:32:12,10
u08,Physical activity,1,2013-04-30 04:32:15,2013-04-30 04:35:36,201
u08,Physical activity,2,2013-04-30 04:35:39,2013-04-30 04:39:33,234
u08,Physical activity,0,2013-04-30 04:39:36,2013-04-30 04:51:35,719
u08,Physical activity,1,2013-04-30 04:51:37,2013-04-30 04:51:40,3
u08,Physical activity,2,2013-04-30 04:51:42,2013-04-30 04:52:21,39
u08,Physical activity,0,2013-04-30 04:55:24,2013-04-30 04:56:05,41
u08,Physical activity,1,2013-04-30 04:56:08,2013-04-30 04:56:18,10
u08,Physical activity,2,2013-04-30 04:59:23,2013-04-30 04:59:29,6
u08,Physical activity,0,2013-04-30 04:59:31,2013-04-30 05:36:16,2205
u08,Physical activity,1,2013-04-30 05:36:19,2013-04-30 05:36:22,3
u08,Physical activity,0,2013-04-30 05:39:30,2013-04-30 05:56:21,1011
u08,Physical activity,1,2013-04-30 05:59:24,2013-04-30 05:59:27,3
u08,Physical activity,0,2013-04-30 05:59:37,2013-04-30 06:04:10,273
u08,Physical activity,3,2013-04-30 06:04:13,2013-04-30 06:04:16,3
u08,Physical activity,0,2013-04-30 06:04:18,2013-04-30 06:39:38,2120
u08,Physical activity,3,2013-04-30 06:39:41,2013-04-30 06:39:46,5
u08,Physical activity,0,2013-04-30 06:39:48,2013-04-30 06:39:56,8
u08,Physical activity,3,2013-04-30 06:39:59,2013-04-30 06:40:14,15
u08,Physical activity,0,2013-04-30 06:40:17,2013-04-30 07:03:28,1391
u08,Physical activity,3,2013-04-30 07:03:31,2013-04-30 07:03:31,0
u08,Physical activity,0,2013-04-30 07:03:33,2013-04-30 07:07:46,253
u08,Physical activity,1,2013-04-30 07:07:48,2013-04-30 07:11:38,230
u08,Physical activity,3,2013-04-30 07:11:40,2013-04-30 07:11:40,0
u08,Physical activity,1,2013-04-30 07:11:43,2013-04-30 07:11:43,0
u08,Physical activity,0,2013-04-30 07:11:45,2013-04-30 07:11:45,0
u08,Physical activity,1,2013-04-30 07:11:48,2013-04-30 07:12:06,18
u08,Physical activity,0,2013-04-30 07:12:08,2013-04-30 08:00:13,2885
u08,Physical activity,3,2013-04-30 08:00:16,2013-04-30 08:00:21,5
u08,Physical activity,0,2013-04-30 08:03:25,2013-04-30 08:15:34,729
u08,Physical activity,3,2013-04-30 08:15:36,2013-04-30 08:15:39,3
u08,Physical activity,0,2013-04-30 08:15:41,2013-04-30 08:16:10,29
u08,Physical activity,3,2013-04-30 08:16:12,2013-04-30 08:16:18,6
u08,Physical activity,0,2013-04-30 08:16:20,2013-04-30 08:19:31,191
u08,Physical activity,3,2013-04-30 08:19:33,2013-04-30 08:19:36,3
u08,Physical activity,1,2013-04-30 08:19:39,2013-04-30 08:19:49,10
u08,Physical activity,0,2013-04-30 08:19:51,2013-04-30 08:19:51,0
u08,Physical activity,3,2013-04-30 08:19:54,2013-04-30 08:20:22,28
u08,Physical activity,0,2013-04-30 08:23:25,2013-04-30 08:23:25,0
u08,Physical activity,3,2013-04-30 08:23:28,2013-04-30 08:23:38,10
u08,Physical activity,1,2013-04-30 08:23:41,2013-04-30 08:23:43,2
u08,Physical activity,0,2013-04-30 08:23:46,2013-04-30 08:23:48,2
u08,Physical activity,1,2013-04-30 08:23:51,2013-04-30 08:23:51,0
u08,Physical activity,0,2013-04-30 08:23:54,2013-04-30 08:24:09,15
u08,Physical activity,1,2013-04-30 08:24:12,2013-04-30 08:24:17,5
u08,Physical activity,0,2013-04-30 08:24:19,2013-04-30 08:27:30,191
u08,Physical activity,3,2013-04-30 08:27:32,2013-04-30 08:27:40,8
u08,Physical activity,1,2013-04-30 08:27:43,2013-04-30 08:27:53,10
u08,Physical activity,3,2013-04-30 08:27:56,2013-04-30 08:28:22,26
u08,Physical activity,0,2013-04-30 08:31:23,2013-04-30 11:31:46,10823
u08,Physical activity,1,2013-04-30 11:31:49,2013-04-30 11:32:04,15
u08,Physical activity,3,2013-04-30 11:32:07,2013-04-30 11:35:25,198
u08,Physical activity,0,2013-04-30 11:35:28,2013-04-30 11:35:48,20
u08,Physical activity,3,2013-04-30 11:35:51,2013-04-30 11:35:53,2
u08,Physical activity,0,2013-04-30 11:35:56,2013-04-30 11:39:35,219
u08,Physical activity,1,2013-04-30 11:39:38,2013-04-30 11:39:48,10
u08,Physical activity,3,2013-04-30 11:39:51,2013-04-30 11:39:53,2
u08,Physical activity,1,2013-04-30 11:39:56,2013-04-30 11:39:56,0
u08,Physical activity,3,2013-04-30 11:39:59,2013-04-30 11:40:17,18
u08,Physical activity,1,2013-04-30 11:40:19,2013-04-30 11:40:22,3
u08,Physical activity,0,2013-04-30 11:43:25,2013-04-30 11:51:37,492
u08,Physical activity,1,2013-04-30 11:51:40,2013-04-30 11:51:55,15
u08,Physical activity,3,2013-04-30 11:51:58,2013-04-30 11:52:03,5
u08,Physical activity,1,2013-04-30 11:52:06,2013-04-30 11:55:32,206
u08,Physical activity,0,2013-04-30 11:55:34,2013-04-30 13:39:34,6240
u08,Physical activity,3,2013-04-30 13:39:37,2013-04-30 13:55:26,949
u08,Physical activity,0,2013-04-30 13:55:29,2013-04-30 14:40:12,2683
u08,Physical activity,3,2013-04-30 14:40:15,2013-04-30 14:43:28,193
u08,Physical activity,0,2013-04-30 14:43:30,2013-04-30 14:43:41,11
u08,Physical activity,3,2013-04-30 14:43:43,2013-04-30 14:43:43,0
u08,Physical activity,0,2013-04-30 14:43:46,2013-04-30 14:43:46,0
u08,Physical activity,3,2013-04-30 14:43:48,2013-04-30 14:43:53,5
u08,Physical activity,0,2013-04-30 14:43:56,2013-04-30 14:43:56,0
u08,Physical activity,3,2013-04-30 14:43:59,2013-04-30 14:44:01,2
u08,Physical activity,1,2013-04-30 14:44:04,2013-04-30 14:44:06,2
u08,Physical activity,3,2013-04-30 14:44:09,2013-04-30 14:44:19,10
u08,Physical activity,0,2013-04-30 14:44:22,2013-04-30 14:52:11,469
u08,Physical activity,1,2013-04-30 14:52:21,2013-04-30 14:55:29,188
u08,Physical activity,2,2013-04-30 14:55:32,2013-04-30 14:55:40,8
u08,Physical activity,0,2013-04-30 14:55:42,2013-04-30 15:16:17,1235
u08,Physical activity,1,2013-04-30 15:16:22,2013-04-30 15:19:27,185
u08,Physical activity,0,2013-04-30 15:19:30,2013-04-30 15:27:52,502
u08,Physical activity,1,2013-04-30 15:27:55,2013-04-30 15:28:00,5
u08,Physical activity,2,2013-04-30 15:28:02,2013-04-30 15:28:02,0
u08,Physical activity,1,2013-04-30 15:28:05,2013-04-30 15:31:27,202
u08,Physical activity,2,2013-04-30 15:31:29,2013-04-30 15:32:23,54
u08,Physical activity,1,2013-04-30 15:35:26,2013-04-30 15:35:26,0
u08,Physical activity,0,2013-04-30 15:35:28,2013-04-30 15:39:54,266
u08,Physical activity,1,2013-04-30 15:39:56,2013-04-30 15:40:09,13
u08,Physical activity,2,2013-04-30 15:40:12,2013-04-30 15:43:30,198
u08,Physical activity,0,2013-04-30 15:43:33,2013-04-30 15:43:43,10
u08,Physical activity,3,2013-04-30 15:43:46,2013-04-30 15:43:46,0
u08,Physical activity,0,2013-04-30 15:43:48,2013-04-30 15:47:33,225
u08,Physical activity,1,2013-04-30 15:47:35,2013-04-30 15:47:43,8
u08,Physical activity,0,2013-04-30 15:47:45,2013-04-30 15:48:14,29
u08,Physical activity,1,2013-04-30 15:51:26,2013-04-30 15:52:05,39
u08,Physical activity,2,2013-04-30 15:52:07,2013-04-30 15:52:12,5
u08,Physical activity,1,2013-04-30 15:52:15,2013-04-30 15:55:44,209
u08,Physical activity,2,2013-04-30 15:55:46,2013-04-30 15:59:38,232
u08,Physical activity,0,2013-04-30 15:59:41,2013-04-30 15:59:43,2
u08,Physical activity,3,2013-04-30 15:59:46,2013-04-30 15:59:51,5
u08,Physical activity,0,2013-04-30 15:59:53,2013-04-30 16:11:30,697
u08,Physical activity,3,2013-04-30 16:11:33,2013-04-30 16:11:33,0
u08,Physical activity,0,2013-04-30 16:11:36,2013-04-30 16:23:40,724
u08,Physical activity,1,2013-04-30 16:23:42,2013-04-30 16:23:45,3
u08,Physical activity,0,2013-04-30 16:23:48,2013-04-30 16:24:11,23
u08,Physical activity,1,2013-04-30 16:24:14,2013-04-30 16:24:24,10
u08,Physical activity,0,2013-04-30 16:27:27,2013-04-30 16:51:55,1468
u08,Physical activity,1,2013-04-30 16:51:58,2013-04-30 16:52:19,21
u08,Physical activity,0,2013-04-30 16:52:21,2013-04-30 16:55:30,189
u08,Physical activity,2,2013-04-30 16:55:32,2013-04-30 16:55:40,8
u08,Physical activity,1,2013-04-30 16:55:43,2013-04-30 16:56:14,31
u08,Physical activity,0,2013-04-30 16:56:16,2013-04-30 16:59:50,214
u08,Physical activity,3,2013-04-30 16:59:53,2013-04-30 16:59:53,0
u08,Physical activity,0,2013-04-30 16:59:55,2013-04-30 17:16:17,982
u08,Physical activity,3,2013-04-30 17:16:20,2013-04-30 17:16:25,5
u08,Physical activity,0,2013-04-30 17:19:31,2013-04-30 17:23:35,244
u08,Physical activity,3,2013-04-30 17:23:38,2013-04-30 17:23:38,0
u08,Physical activity,0,2013-04-30 17:23:41,2013-04-30 17:48:25,1484
u08,Physical activity,1,2013-04-30 17:51:27,2013-04-30 17:51:38,11
u08,Physical activity,2,2013-04-30 17:51:40,2013-04-30 17:51:43,3
u08,Physical activity,1,2013-04-30 17:51:45,2013-04-30 17:51:48,3
u08,Physical activity,2,2013-04-30 17:51:51,2013-04-30 17:52:14,23
u08,Physical activity,1,2013-04-30 17:52:16,2013-04-30 17:55:35,199
u08,Physical activity,0,2013-04-30 17:55:37,2013-04-30 19:11:29,4552
u08,Physical activity,1,2013-04-30 19:11:31,2013-04-30 19:12:02,31
u08,Physical activity,0,2013-04-30 19:12:05,2013-04-30 19:15:30,205
u08,Physical activity,1,2013-04-30 19:15:32,2013-04-30 19:16:24,52
u08,Physical activity,0,2013-04-30 19:19:26,2013-04-30 19:51:33,1927
u08,Physical activity,2,2013-04-30 19:51:38,2013-04-30 19:51:41,3
u08,Physical activity,1,2013-04-30 19:51:43,2013-04-30 19:52:22,39
u08,Physical activity,2,2013-04-30 19:52:25,2013-04-30 19:55:48,203
u08,Physical activity,1,2013-04-30 19:55:51,2013-04-30 19:56:01,10
u08,Physical activity,2,2013-04-30 19:56:04,2013-04-30 19:56:22,18
u08,Physical activity,1,2013-04-30 19:56:25,2013-04-30 19:59:33,188
u08,Physical activity,0,2013-04-30 19:59:35,2013-04-30 20:07:31,476
u08,Physical activity,1,2013-04-30 20:07:34,2013-04-30 20:08:05,31
u08,Physical activity,2,2013-04-30 20:08:08,2013-04-30 20:11:37,209
u08,Physical activity,1,2013-04-30 20:11:39,2013-04-30 20:11:47,8
u08,Physical activity,3,2013-04-30 20:11:49,2013-04-30 20:11:49,0
u08,Physical activity,1,2013-04-30 20:11:52,2013-04-30 20:11:52,0
u08,Physical activity,3,2013-04-30 20:11:55,2013-04-30 20:11:57,2
u08,Physical activity,0,2013-04-30 20:12:00,2013-04-30 20:12:05,5
u08,Physical activity,1,2013-04-30 20:12:07,2013-04-30 20:12:26,19
u08,Physical activity,0,2013-04-30 20:15:28,2013-04-30 20:23:32,484
u08,Physical activity,1,2013-04-30 20:23:34,2013-04-30 20:24:08,34
u08,Physical activity,0,2013-04-30 20:24:10,2013-04-30 20:24:21,11
u08,Physical activity,1,2013-04-30 20:24:23,2013-04-30 20:31:31,428
u08,Physical activity,2,2013-04-30 20:31:33,2013-04-30 20:35:31,238
u08,Physical activity,0,2013-04-30 20:35:33,2013-04-30 20:52:11,998
u08,Physical activity,3,2013-04-30 20:52:13,2013-04-30 20:52:26,13
u08,Physical activity,0,2013-04-30 20:55:29,2013-04-30 21:07:38,729
u08,Physical activity,1,2013-04-30 21:07:40,2013-04-30 21:07:58,18
u08,Physical activity,2,2013-04-30 21:08:01,2013-04-30 21:08:01,0
u08,Physical activity,1,2013-04-30 21:08:04,2013-04-30 21:08:04,0
u08,Physical activity,0,2013-04-30 21:08:06,2013-04-30 21:11:40,214
u08,Physical activity,3,2013-04-30 21:11:42,2013-04-30 21:12:03,21
u08,Physical activity,1,2013-04-30 21:12:06,2013-04-30 21:12:21,15
u08,Physical activity,3,2013-04-30 21:12:24,2013-04-30 21:15:45,201
u08,Physical activity,0,2013-04-30 21:15:47,2013-04-30 23:59:32,9825
u08,Physical activity,1,2013-04-30 23:59:35,2013-04-30 23:59:35,0
u08,Physical activity,3,2013-04-30 23:59:37,2013-04-30 23:59:53,16
u08,Physical activity,1,2013-04-30 23:59:55,2013-05-01 00:04:08,253
u08,Physical activity,0,2013-05-01 00:04:10,2013-05-01 00:04:18,8
u08,Physical activity,1,2013-05-01 00:04:21,2013-05-01 00:04:23,2
u08,Physical activity,0,2013-05-01 00:04:26,2013-05-01 00:11:49,443
u08,Physical activity,1,2013-05-01 00:11:52,2013-05-01 00:12:15,23
u08,Physical activity,0,2013-05-01 00:12:18,2013-05-01 00:15:28,190
u08,Physical activity,1,2013-05-01 00:15:31,2013-05-01 00:15:41,10
u08,Physical activity,0,2013-05-01 00:15:46,2013-05-01 00:15:46,0
u08,Physical activity,1,2013-05-01 00:15:49,2013-05-01 00:15:52,3
u08,Physical activity,3,2013-05-01 00:15:54,2013-05-01 00:15:59,5
u08,Physical activity,0,2013-05-01 00:16:04,2013-05-01 00:16:04,0
u08,Physical activity,1,2013-05-01 00:16:07,2013-05-01 00:19:41,214
u08,Physical activity,3,2013-05-01 00:19:43,2013-05-01 00:19:46,3
u08,Physical activity,0,2013-05-01 00:19:48,2013-05-01 00:23:35,227
u08,Physical activity,1,2013-05-01 00:23:38,2013-05-01 00:27:35,237
u08,Physical activity,0,2013-05-01 00:27:37,2013-05-01 00:35:38,481
u08,Physical activity,1,2013-05-01 00:35:41,2013-05-01 00:39:33,232
u08,Physical activity,0,2013-05-01 00:39:36,2013-05-01 00:55:35,959
u08,Physical activity,2,2013-05-01 00:55:37,2013-05-01 00:55:37,0
u08,Physical activity,1,2013-05-01 00:55:40,2013-05-01 00:55:47,7
u08,Physical activity,2,2013-05-01 00:55:50,2013-05-01 00:56:26,36
u08,Physical activity,1,2013-05-01 00:59:32,2013-05-01 00:59:34,2
u08,Physical activity,2,2013-05-01 00:59:37,2013-05-01 00:59:37,0
u08,Physical activity,1,2013-05-01 00:59:39,2013-05-01 01:03:30,231
u08,Physical activity,0,2013-05-01 01:03:33,2013-05-01 01:15:44,731
u08,Physical activity,3,2013-05-01 01:15:47,2013-05-01 01:15:52,5
u08,Physical activity,0,2013-05-01 01:15:54,2013-05-01 01:52:09,2175
u08,Physical activity,3,2013-05-01 01:52:12,2013-05-01 01:52:25,13
u08,Physical activity,0,2013-05-01 01:52:27,2013-05-01 08:00:10,22063
u08,Physical activity,3,2013-05-01 08:00:13,2013-05-01 08:00:16,3
u08,Physical activity,0,2013-05-01 08:00:18,2013-05-01 08:47:44,2846
u08,Physical activity,1,2013-05-01 08:47:47,2013-05-01 08:48:02,15
u08,Physical activity,3,2013-05-01 08:48:05,2013-05-01 08:48:05,0
u08,Physical activity,1,2013-05-01 08:48:07,2013-05-01 08:48:13,6
u08,Physical activity,0,2013-05-01 08:48:15,2013-05-01 08:48:25,10
u08,Physical activity,3,2013-05-01 08:48:28,2013-05-01 08:48:28,0
u08,Physical activity,1,2013-05-01 08:48:31,2013-05-01 08:48:31,0
u08,Physical activity,3,2013-05-01 08:48:33,2013-05-01 08:48:33,0
u08,Physical activity,0,2013-05-01 08:51:37,2013-05-01 09:00:12,515
u08,Physical activity,3,2013-05-01 09:00:15,2013-05-01 09:00:20,5
u08,Physical activity,0,2013-05-01 09:00:22,2013-05-01 09:00:27,5
u08,Physical activity,3,2013-05-01 09:00:30,2013-05-01 09:00:30,0
u08,Physical activity,0,2013-05-01 09:00:33,2013-05-01 09:31:43,1870
u08,Physical activity,3,2013-05-01 09:31:45,2013-05-01 09:31:53,8
u08,Physical activity,0,2013-05-01 09:31:55,2013-05-01 09:31:58,3
u08,Physical activity,1,2013-05-01 09:32:01,2013-05-01 09:32:24,23
u08,Physical activity,3,2013-05-01 09:32:26,2013-05-01 09:36:13,227
u08,Physical activity,1,2013-05-01 09:36:16,2013-05-01 09:36:26,10
u08,Physical activity,3,2013-05-01 09:36:29,2013-05-01 09:39:35,186
u08,Physical activity,0,2013-05-01 09:39:37,2013-05-01 10:56:31,4614
u08,Physical activity,3,2013-05-01 10:56:34,2013-05-01 10:59:35,181
u08,Physical activity,0,2013-05-01 10:59:38,2013-05-01 10:59:53,15
u08,Physical activity,1,2013-05-01 10:59:56,2013-05-01 11:00:01,5
u08,Physical activity,2,2013-05-01 11:00:04,2013-05-01 11:00:25,21
u08,Physical activity,1,2013-05-01 11:00:27,2013-05-01 11:03:48,201
u08,Physical activity,0,2013-05-01 11:03:51,2013-05-01 11:03:59,8
u08,Physical activity,1,2013-05-01 11:04:01,2013-05-01 11:07:43,222
u08,Physical activity,2,2013-05-01 11:07:45,2013-05-01 11:08:06,21
u08,Physical activity,1,2013-05-01 11:08:09,2013-05-01 11:08:27,18
u08,Physical activity,0,2013-05-01 11:08:29,2013-05-01 11:11:37,188
u08,Physical activity,2,2013-05-01 11:11:39,2013-05-01 11:11:52,13
u08,Physical activity,1,2013-05-01 11:11:55,2013-05-01 11:11:55,0
u08,Physical activity,0,2013-05-01 11:11:57,2013-05-01 11:16:33,276
u08,Physical activity,1,2013-05-01 11:19:36,2013-05-01 11:19:44,8
u08,Physical activity,0,2013-05-01 11:19:46,2013-05-01 11:59:48,2402
u08,Physical activity,3,2013-05-01 11:59:51,2013-05-01 11:59:56,5
u08,Physical activity,0,2013-05-01 11:59:58,2013-05-01 12:20:10,1212
u08,Physical activity,1,2013-05-01 12:20:12,2013-05-01 12:23:47,215
u08,Physical activity,0,2013-05-01 12:23:50,2013-05-01 12:24:02,12
u08,Physical activity,1,2013-05-01 12:24:05,2013-05-01 12:24:05,0
u08,Physical activity,3,2013-05-01 12:24:08,2013-05-01 12:24:10,2
u08,Physical activity,0,2013-05-01 12:24:13,2013-05-01 12:24:15,2
u08,Physical activity,1,2013-05-01 12:24:18,2013-05-01 12:24:18,0
u08,Physical activity,0,2013-05-01 12:24:20,2013-05-01 12:24:33,13
u08,Physical activity,1,2013-05-01 12:24:36,2013-05-01 12:24:36,0
u08,Physical activity,0,2013-05-01 12:27:38,2013-05-01 13:11:43,2645
u08,Physical activity,2,2013-05-01 13:11:46,2013-05-01 13:12:11,25
u08,Physical activity,1,2013-05-01 13:12:14,2013-05-01 13:20:07,473
u08,Physical activity,2,2013-05-01 13:20:10,2013-05-01 13:20:10,0
u08,Physical activity,1,2013-05-01 13:20:12,2013-05-01 13:23:56,224
u08,Physical activity,0,2013-05-01 13:24:02,2013-05-01 13:24:02,0
u08,Physical activity,1,2013-05-01 13:24:04,2013-05-01 13:24:07,3
u08,Physical activity,0,2013-05-01 13:24:09,2013-05-01 13:55:42,1893
u08,Physical activity,1,2013-05-01 13:55:44,2013-05-01 14:00:14,270
u08,Physical activity,3,2013-05-01 14:00:16,2013-05-01 14:00:19,3
u08,Physical activity,1,2013-05-01 14:00:29,2013-05-01 14:03:45,196
u08,Physical activity,0,2013-05-01 14:03:48,2013-05-01 14:24:16,1228
u08,Physical activity,1,2013-05-01 14:24:19,2013-05-01 14:24:21,2
u08,Physical activity,2,2013-05-01 14:24:24,2013-05-01 14:24:24,0
u08,Physical activity,1,2013-05-01 14:24:27,2013-05-01 14:27:45,198
u08,Physical activity,0,2013-05-01 14:27:47,2013-05-01 15:04:22,2195
u08,Physical activity,1,2013-05-01 15:04:24,2013-05-01 15:08:02,218
u08,Physical activity,3,2013-05-01 15:08:07,2013-05-01 15:08:15,8
u08,Physical activity,0,2013-05-01 15:08:23,2013-05-01 15:11:40,197
u08,Physical activity,1,2013-05-01 15:11:43,2013-05-01 15:12:37,54
u08,Physical activity,0,2013-05-01 15:15:39,2013-05-01 17:00:21,6282
u08,Physical activity,1,2013-05-01 17:00:28,2013-05-01 17:00:36,8
u08,Physical activity,0,2013-05-01 17:00:39,2013-05-01 17:03:49,190
u08,Physical activity,1,2013-05-01 17:03:52,2013-05-01 17:03:57,5
u08,Physical activity,3,2013-05-01 17:04:00,2013-05-01 17:04:05,5
u08,Physical activity,0,2013-05-01 17:04:07,2013-05-01 17:07:50,223
u08,Physical activity,1,2013-05-01 17:07:53,2013-05-01 17:08:27,34
u08,Physical activity,2,2013-05-01 17:08:29,2013-05-01 17:08:29,0
u08,Physical activity,1,2013-05-01 17:08:32,2013-05-01 17:12:24,232
u08,Physical activity,0,2013-05-01 17:12:26,2013-05-01 17:16:03,217
u08,Physical activity,1,2013-05-01 17:16:05,2013-05-01 17:16:26,21
u08,Physical activity,0,2013-05-01 17:16:28,2013-05-01 17:35:53,1165
u08,Physical activity,1,2013-05-01 17:35:58,2013-05-01 17:40:06,248
u08,Physical activity,0,2013-05-01 17:40:08,2013-05-01 17:40:24,16
u08,Physical activity,1,2013-05-01 17:40:27,2013-05-01 17:43:53,206
u08,Physical activity,2,2013-05-01 17:43:55,2013-05-01 17:43:55,0
u08,Physical activity,1,2013-05-01 17:43:58,2013-05-01 17:43:58,0
u08,Physical activity,2,2013-05-01 17:44:01,2013-05-01 17:44:01,0
u08,Physical activity,1,2013-05-01 17:44:03,2013-05-01 17:44:03,0
u08,Physical activity,2,2013-05-01 17:44:06,2013-05-01 17:44:06,0
u08,Physical activity,1,2013-05-01 17:44:08,2013-05-01 17:44:08,0
u08,Physical activity,2,2013-05-01 17:44:11,2013-05-01 17:44:11,0
u08,Physical activity,1,2013-05-01 17:44:13,2013-05-01 17:44:13,0
u08,Physical activity,2,2013-05-01 17:44:16,2013-05-01 17:44:16,0
u08,Physical activity,1,2013-05-01 17:44:19,2013-05-01 17:44:19,0
u08,Physical activity,2,2013-05-01 17:44:21,2013-05-01 17:47:47,206
u08,Physical activity,1,2013-05-01 17:47:50,2013-05-01 17:48:00,10
u08,Physical activity,0,2013-05-01 17:48:03,2013-05-01 17:48:08,5
u08,Physical activity,1,2013-05-01 17:48:11,2013-05-01 17:51:52,221
u08,Physical activity,0,2013-05-01 17:51:57,2013-05-01 17:52:33,36
u08,Physical activity,1,2013-05-01 17:52:36,2013-05-01 17:56:08,212
u08,Physical activity,0,2013-05-01 17:56:11,2013-05-01 17:56:13,2
u08,Physical activity,1,2013-05-01 17:56:16,2013-05-01 17:56:16,0
u08,Physical activity,0,2013-05-01 17:56:19,2013-05-01 17:56:31,12
u08,Physical activity,3,2013-05-01 17:56:34,2013-05-01 17:56:39,5
u08,Physical activity,0,2013-05-01 17:59:42,2013-05-01 17:59:42,0
